,obs_phi,xs_std,ys_std,xs_std_err,ys_std_err,xs_std_ci_lower,xs_std_ci_upper,ys_std_ci_lower,ys_std_ci_upper
80,81.0,0.33013229889786166,0.24340570736784387,0.004128404177634605,0.0029168695419984963,0.322003138421754,0.3382376204343021,0.23776683790817219,0.24907104134203165
81,82.0,0.32523157058883156,0.24600860082859236,0.004976285256931699,0.0034458039440678737,0.3156242300556043,0.33529991401531606,0.23936781419814446,0.2528956894121128
82,83.0,0.3277268245874145,0.2421994673318523,0.004237673382930761,0.0029454041209834494,0.3194333260503386,0.3360204618695174,0.23634669820262333,0.24793433953095564
83,84.0,0.3393452524860765,0.25662800988052054,0.004270774921838052,0.0033243207606401103,0.331025950533976,0.3477174410783937,0.2500851004351545,0.26319960764475286
84,85.0,0.32348546590462046,0.24291948457614096,0.004283803235332611,0.0029692909912282907,0.31514138477592674,0.3318251345393121,0.23716693178435572,0.24877488503810474
85,86.0,0.3240747779865787,0.2470477670702693,0.004228314928768475,0.0031206852999852903,0.3157991257370389,0.3324034342807072,0.24096537807588564,0.2532996076841834
86,87.0,0.34121491922929825,0.25893896426181984,0.004561731951378517,0.0031163811577561307,0.33235809802905697,0.35027181506293475,0.25278878939469157,0.2650435268672942
87,88.0,0.34180063071804273,0.2626426561986739,0.0046479205195043985,0.0036930816300597405,0.3329800528110822,0.35108918052847893,0.25550319483125417,0.2699495981114456
88,89.0,0.3376438342148582,0.26520553983436446,0.0045491793224241815,0.0035966457056759308,0.3289466441463081,0.34679818638020865,0.2581938971847074,0.27233563132936756
89,9.0,0.3088620848711056,0.2994496366141825,0.004954344671715457,0.004832837609474082,0.29917947466771505,0.31873425873644773,0.29017412534959874,0.3091057057071517
90,90.0,0.32876091446364486,0.26091983649769,0.004060436642477737,0.0030425039315145263,0.3206923431774951,0.3367827552677157,0.25497663079684124,0.26698093363338504
